game_id,commence_time,home_team,away_team,kickoff_local,nfl_week_index,total_mu,total_sigma,league_total_ref,p_over_at_model,p_over_at_league,home_score,away_score,winner
2024_15_BUF_DET,,DET,BUF,,,52.6875,10.5,45.8235294117647,0.5,0.7433511486269887,42.0,48.0,away
2024_15_TB_LAC,,LAC,TB,,,47.66666666666667,10.5,45.8235294117647,0.5,0.5696711032660291,17.0,40.0,away
2024_15_PIT_PHI,,PHI,PIT,,,45.35416666666667,10.5,45.8235294117647,0.5,0.4821727330897292,27.0,13.0,home
2024_15_GB_SEA,,SEA,GB,,,45.223214285714285,10.5,45.8235294117647,0.5,0.47720374504135765,13.0,30.0,away
2024_15_CHI_MIN,,MIN,CHI,,,41.44642857142857,10.5,45.8235294117647,0.5,0.3383879388148546,30.0,12.0,home
2024_15_ATL_LV,,LV,ATL,,,49.9625,10.5,45.8235294117647,0.5,0.6532787577735933,9.0,15.0,away
2024_16_DEN_LAC,,LAC,DEN,,,41.25,10.5,45.8235294117647,0.5,0.3315728357695015,34.0,27.0,home
2024_16_HOU_KC,,KC,HOU,,,43.36607142857143,10.5,45.8235294117647,0.5,0.4074755585121921,27.0,19.0,home
2024_16_PIT_BAL,,BAL,PIT,,,48.52083333333333,10.5,45.8235294117647,0.5,0.6013666446830466,34.0,17.0,home
2024_16_NYG_ATL,,ATL,NYG,,,45.75892857142857,10.5,45.8235294117647,0.5,0.4975455386695108,34.0,7.0,home
2024_16_ARI_CAR,,CAR,ARI,,,48.3125,10.5,45.8235294117647,0.5,0.5936889893863337,36.0,30.0,home
2024_16_DET_CHI,,CHI,DET,,,46.035714285714285,10.5,45.8235294117647,0.5,0.5080613101422249,17.0,34.0,away
2024_16_CLE_CIN,,CIN,CLE,,,52.41666666666667,10.5,45.8235294117647,0.5,0.7349711162028506,24.0,6.0,home
2024_16_TEN_IND,,IND,TEN,,,45.52083333333333,10.5,45.8235294117647,0.5,0.48850080575664845,38.0,30.0,home
2024_16_LA_NYJ,,NYJ,LA,,,40.1875,10.5,45.8235294117647,0.5,0.2957150769850736,9.0,19.0,away
2024_16_PHI_WAS,,WAS,PHI,,,45.30357142857143,10.5,45.8235294117647,0.5,0.4802525260617768,36.0,33.0,home
2024_16_MIN_SEA,,SEA,MIN,,,42.75,10.5,45.8235294117647,0.5,0.38486920413849,24.0,27.0,away
2024_16_NE_BUF,,BUF,NE,,,45.02083333333333,10.5,45.8235294117647,0.5,0.4695316415122448,24.0,21.0,home
2024_16_JAX_LV,,LV,JAX,,,43.1875,10.5,45.8235294117647,0.5,0.4008875637292034,19.0,14.0,home
2024_16_SF_MIA,,MIA,SF,,,47.6875,10.5,45.8235294117647,0.5,0.5704504175138851,29.0,17.0,home
2024_16_TB_DAL,,DAL,TB,,,51.4375,10.5,45.8235294117647,0.5,0.7035588437846747,26.0,24.0,home
2024_16_NO_GB,,GB,NO,,,42.910714285714285,10.5,45.8235294117647,0.5,0.390732281762763,34.0,0.0,home
2024_17_KC_PIT,,PIT,KC,,,41.14583333333333,10.5,45.8235294117647,0.5,0.3279810850774785,10.0,29.0,away
2024_17_BAL_HOU,,HOU,BAL,,,49.07142857142857,10.5,45.8235294117647,0.5,0.6214623590161007,2.0,31.0,away
2024_17_SEA_CHI,,CHI,SEA,,,46.0625,10.5,45.8235294117647,0.5,0.509078784933191,3.0,6.0,away
2024_17_LAC_NE,,NE,LAC,,,41.375,10.5,45.8235294117647,0.5,0.3359034425457803,7.0,40.0,away
2024_17_DEN_CIN,,CIN,DEN,,,49.75892857142857,10.5,45.8235294117647,0.5,0.6460953631029192,30.0,24.0,home
2024_17_ARI_LA,,LA,ARI,,,51.651785714285715,10.5,45.8235294117647,0.5,0.7105773029788496,13.0,9.0,home
2024_17_NYJ_BUF,,BUF,NYJ,,,49.723214285714285,10.5,45.8235294117647,0.5,0.6448296508086817,40.0,14.0,home
2024_17_TEN_JAX,,JAX,TEN,,,49.910714285714285,10.5,45.8235294117647,0.5,0.651456499145389,20.0,13.0,home
2024_17_LV_NO,,NO,LV,,,45.5,10.5,45.8235294117647,0.5,0.4877096056075092,10.0,25.0,away
2024_17_IND_NYG,,NYG,IND,,,40.1875,10.5,45.8235294117647,0.5,0.2957150769850736,45.0,33.0,home
2024_17_DAL_PHI,,PHI,DAL,,,45.625,10.5,45.8235294117647,0.5,0.4924574230993357,41.0,7.0,home
2024_17_CAR_TB,,TB,CAR,,,50.01785714285714,10.5,45.8235294117647,0.5,0.6552227746698016,48.0,14.0,home
2024_17_MIA_CLE,,CLE,MIA,,,38.76785714285714,10.5,45.8235294117647,0.5,0.2508017835002778,3.0,20.0,away
2024_17_GB_MIN,,MIN,GB,,,47.8125,10.5,45.8235294117647,0.5,0.5751204358511774,27.0,25.0,home
2024_17_ATL_WAS,,WAS,ATL,,,51.1875,10.5,45.8235294117647,0.5,0.695273472849576,30.0,24.0,home
2024_17_DET_SF,,SF,DET,,,44.0,10.5,45.8235294117647,0.5,0.4310626170093095,34.0,40.0,away
2024_18_CLE_BAL,,BAL,CLE,,,47.223214285714285,10.5,45.8235294117647,0.5,0.5530232494978047,35.0,10.0,home
2024_18_CIN_PIT,,PIT,CIN,,,45.348214285714285,10.5,45.8235294117647,0.5,0.4819468040503345,17.0,19.0,away
2024_18_CAR_ATL,,ATL,CAR,,,47.875,10.5,45.8235294117647,0.5,0.5774515401131473,38.0,44.0,away
2024_18_WAS_DAL,,DAL,WAS,,,51.4375,10.5,45.8235294117647,0.5,0.7035588437846747,19.0,23.0,away
2024_18_CHI_GB,,GB,CHI,,,39.4375,10.5,45.8235294117647,0.5,0.27152964641178434,22.0,24.0,away
2024_18_JAX_IND,,IND,JAX,,,44.401785714285715,10.5,45.8235294117647,0.5,0.4461461669522093,26.0,23.0,home
2024_18_BUF_NE,,NE,BUF,,,50.50892857142857,10.5,45.8235294117647,0.5,0.6722838978929987,23.0,16.0,home
2024_18_NYG_PHI,,PHI,NYG,,,45.875,10.5,45.8235294117647,0.5,0.5019555915818396,20.0,13.0,home
2024_18_NO_TB,,TB,NO,,,46.1875,10.5,45.8235294117647,0.5,0.5138261126414623,27.0,19.0,home
2024_18_HOU_TEN,,TEN,HOU,,,42.89285714285714,10.5,45.8235294117647,0.5,0.39007957348435907,14.0,23.0,away
2024_18_SF_ARI,,ARI,SF,,,46.8125,10.5,45.8235294117647,0.5,0.5375199624410179,47.0,24.0,home
2024_18_KC_DEN,,DEN,KC,,,43.23214285714286,10.5,45.8235294117647,0.5,0.4025320007721057,38.0,0.0,home
2024_18_SEA_LA,,LA,SEA,,,46.0,10.5,45.8235294117647,0.5,0.5067045966374839,25.0,30.0,away
2024_18_LAC_LV,,LV,LAC,,,38.285714285714285,10.5,45.8235294117647,0.5,0.23641343432664408,20.0,34.0,away
2024_18_MIA_NYJ,,NYJ,MIA,,,35.25892857142857,10.5,45.8235294117647,0.5,0.1571711180924681,32.0,20.0,home
2024_18_MIN_DET,,DET,MIN,,,52.125,10.5,45.8235294117647,0.5,0.7257935504013496,31.0,9.0,home
